community_area,year,ward,n_requests,n_closed,share_closed,n_open,share_open,median_ttc_hours,p75_ttc_hours,mean_ttc_hours,median_age_open_hours,p75_age_open_hours,pct_closed_24h,pct_closed_72h,pct_closed_7d,pct_closed_30d,small_n_requests,small_n_closed
34,2024,11.0,3601,3514,0.9758,87,0.0242,26.5682,154.4742,369.798,11819.9808,14481.9835,0.4649,0.6354,0.7451,0.8853,False,False
34,2025,3.0,198,190,0.9596,8,0.0404,10.7446,61.8705,197.2205,4046.9182,6144.9264,0.5657,0.7323,0.8081,0.8788,False,False
34,2025,11.0,3930,3685,0.9377,245,0.0623,23.7422,117.8911,216.395,4112.5631,5338.5386,0.4733,0.6448,0.7443,0.8552,False,False
35,2021,3.0,1506,1498,0.9947,8,0.0053,65.4432,429.277,924.2897,38985.2626,39568.1085,0.3931,0.5126,0.6228,0.8015,False,False
35,2021,4.0,1463,1445,0.9877,18,0.0123,95.1,1093.9319,1713.2773,39335.0488,42831.5557,0.3657,0.4655,0.5543,0.7006,False,False
35,2022,3.0,1436,1415,0.9854,21,0.0146,99.06,683.6297,1168.4959,29961.2589,33071.9953,0.3614,0.4568,0.5606,0.7403,False,False
35,2022,4.0,1347,1328,0.9859,19,0.0141,87.874,782.3709,1205.2776,29733.6078,33919.7747,0.34,0.467,0.5702,0.7253,False,False
35,2023,3.0,1512,1482,0.9802,30,0.0198,36.6817,286.2357,669.2602,21306.6856,22638.549,0.4431,0.5648,0.6713,0.8148,False,False
35,2023,4.0,1651,1623,0.983,28,0.017,28.025,337.6451,775.356,21525.1789,24207.4517,0.4676,0.5906,0.6723,0.8025,False,False
35,2024,3.0,1456,1431,0.9828,25,0.0172,52.8358,249.5804,574.2038,13953.1769,15469.9608,0.3887,0.5426,0.6779,0.8352,False,False
35,2024,4.0,1430,1385,0.9685,45,0.0315,56.69,373.4056,571.1584,13425.5097,15014.4883,0.379,0.5126,0.6203,0.793,False,False
35,2025,3.0,1901,1833,0.9642,68,0.0358,16.5206,122.4006,219.9218,2937.2406,3930.6666,0.5455,0.6618,0.7538,0.8806,False,False
35,2025,4.0,1690,1564,0.9254,126,0.0746,28.4615,191.3585,349.7808,3677.8457,5845.3488,0.4396,0.568,0.6805,0.8065,False,False
36,2021,4.0,1212,1199,0.9893,13,0.0107,39.7881,519.4854,1034.9699,40023.8861,41836.0689,0.4521,0.5611,0.6246,0.7706,False,False
36,2022,4.0,1110,1100,0.991,10,0.009,95.2604,1063.9285,1171.3173,30038.5007,31917.5714,0.3477,0.4685,0.5577,0.6964,False,False
36,2023,4.0,1294,1277,0.9869,17,0.0131,83.6472,454.0172,713.9953,20837.545,21967.9958,0.3439,0.483,0.6012,0.7921,False,False
36,2024,4.0,1556,1530,0.9833,26,0.0167,47.6151,306.654,491.9059,15094.3699,15519.0623,0.3972,0.5495,0.66,0.8335,False,False
36,2025,4.0,1386,1307,0.943,79,0.057,42.7925,272.6662,372.0077,3372.0911,4654.2228,0.4076,0.5418,0.6443,0.7944,False,False
37,2021,3.0,1980,1974,0.997,6,0.003,48.9206,409.9451,594.3138,38810.1193,38984.166,0.4348,0.5258,0.6222,0.8298,False,False
37,2021,20.0,11,4,0.3636,7,0.6364,26850.8853,37847.4197,26187.7266,38646.8247,41591.0097,0.0,0.0,0.0,0.0,True,True
37,2022,3.0,1151,1149,0.9983,2,0.0017,110.0408,382.325,490.572,29296.7915,29605.5516,0.3145,0.4405,0.5699,0.8523,False,False
37,2022,20.0,129,127,0.9845,2,0.0155,1779.9267,8413.1186,4943.2581,28445.2217,28453.8158,0.1628,0.1705,0.2481,0.3721,False,False
37,2023,3.0,563,559,0.9929,4,0.0071,71.5872,316.3836,527.7703,21412.0961,22928.0512,0.3286,0.5009,0.6483,0.8544,False,False
37,2023,11.0,1,1,1.0,0,0.0,43.4747,43.4747,43.4747,,,0.0,1.0,1.0,1.0,True,True
37,2023,20.0,1062,1047,0.9859,15,0.0141,127.2678,598.9804,887.0366,20679.4764,22611.8221,0.3249,0.4237,0.5217,0.7721,False,False
37,2024,3.0,520,507,0.975,13,0.025,43.2022,212.6338,389.4095,14619.2269,14967.8714,0.3481,0.575,0.6885,0.8942,False,False
37,2024,11.0,1,1,1.0,0,0.0,7.9408,7.9408,7.9408,,,1.0,1.0,1.0,1.0,True,True
37,2024,15.0,18,18,1.0,0,0.0,25.22,83.5081,94.8761,,,0.4444,0.7222,0.8333,1.0,True,True
37,2024,20.0,1147,1116,0.973,31,0.027,92.2447,544.7866,668.8573,13233.985,14069.044,0.3104,0.4551,0.5719,0.7707,False,False
37,2025,3.0,564,546,0.9681,18,0.0319,39.5885,214.7956,293.4505,4380.5888,5030.0176,0.3865,0.5674,0.6844,0.8457,False,False
37,2025,15.0,22,22,1.0,0,0.0,20.4868,28.4135,28.3813,,,0.6364,0.9091,1.0,1.0,True,True
37,2025,20.0,1118,1069,0.9562,49,0.0438,51.1808,378.2558,344.1502,3542.4036,5438.3406,0.3685,0.5206,0.6216,0.8157,False,False
38,2021,3.0,5070,5045,0.9951,25,0.0049,112.8336,519.0706,919.6011,40287.1858,41951.9017,0.3371,0.44,0.556,0.7897,False,False
38,2021,4.0,2229,2209,0.991,20,0.009,50.7594,489.4803,978.1762,41506.649,41918.764,0.4118,0.5339,0.611,0.7865,False,False
38,2021,20.0,11,4,0.3636,7,0.6364,26205.8135,34814.9792,26575.162,38867.3436,39682.2743,0.0,0.0,0.0,0.0,True,True
38,2022,3.0,4417,4389,0.9937,28,0.0063,165.8875,888.2964,1118.4236,31107.6862,31841.3573,0.2791,0.3781,0.501,0.717,False,False
38,2022,4.0,1596,1586,0.9937,10,0.0063,107.5656,667.9023,1012.5932,29111.5001,33652.2036,0.3158,0.4392,0.5589,0.7556,False,False
38,2022,20.0,76,74,0.9737,2,0.0263,1392.0132,3552.8383,2506.7493,32866.3328,33895.7031,0.1711,0.2237,0.25,0.3553,False,False
38,2023,3.0,4142,4115,0.9935,27,0.0065,98.6278,432.3419,659.5065,22164.5867,23650.5725,0.3296,0.4527,0.5741,0.824,False,False
38,2023,4.0,1561,1549,0.9923,12,0.0077,71.72,425.4847,775.1448,23172.9219,24073.3015,0.3773,0.4965,0.6073,0.8097,False,False
38,2023,20.0,431,426,0.9884,5,0.0116,157.0125,808.3942,741.3784,22171.9233,23771.4658,0.2993,0.4037,0.4965,0.7169,False,False
38,2024,3.0,5266,5183,0.9842,83,0.0158,84.4822,473.7785,572.9849,13002.2944,15336.3924,0.3464,0.4736,0.5965,0.7773,False,False
38,2024,4.0,1346,1324,0.9837,22,0.0163,98.2638,477.9117,605.9486,13911.531,15323.9071,0.2964,0.4458,0.5743,0.8091,False,False
38,2024,20.0,383,372,0.9713,11,0.0287,125.2194,527.9815,632.2433,14939.9703,15236.7201,0.3133,0.4099,0.5248,0.7546,False,False
38,2025,3.0,4911,4713,0.9597,198,0.0403,37.9731,207.1864,316.9847,2749.669,4674.3961,0.4264,0.5677,0.6866,0.8385,False,False
38,2025,4.0,1668,1580,0.9472,88,0.0528,47.1865,285.0411,370.0474,3016.0151,5166.501,0.3813,0.5252,0.6547,0.8141,False,False
38,2025,20.0,438,420,0.9589,18,0.0411,67.5899,358.8635,441.3578,4127.1108,6349.0894,0.3813,0.5091,0.589,0.8037,False,False
39,2021,4.0,2920,2892,0.9904,28,0.0096,113.5244,626.0393,988.9033,38986.6478,41948.0776,0.3236,0.4414,0.549,0.7589,False,False
39,2021,5.0,191,185,0.9686,6,0.0314,31.4728,566.8817,1365.7126,36779.1271,38799.537,0.4555,0.555,0.623,0.7644,False,False
39,2021,20.0,1,1,1.0,0,0.0,20839.4303,20839.4303,20839.4303,,,0.0,0.0,0.0,0.0,True,True
39,2022,4.0,2868,2835,0.9885,33,0.0115,91.1314,696.6457,979.5227,28983.3386,31573.775,0.3197,0.4662,0.5732,0.743,False,False
39,2022,5.0,183,169,0.9235,14,0.0765,160.2917,1125.6861,1273.9119,30028.8821,31558.8318,0.2514,0.3661,0.4645,0.6339,False,False
39,2022,20.0,1,1,1.0,0,0.0,161.4386,161.4386,161.4386,,,0.0,0.0,1.0,1.0,True,True
39,2023,4.0,3030,2980,0.9835,50,0.0165,46.4262,357.8006,590.3689,22498.4189,23218.7281,0.4139,0.5436,0.6462,0.8112,False,False
39,2023,5.0,261,255,0.977,6,0.023,94.1322,618.4667,950.1151,20267.324,21170.5476,0.3372,0.4751,0.567,0.7471,False,False
39,2023,20.0,45,44,0.9778,1,0.0222,142.9435,995.6201,778.9836,19376.4728,19376.4728,0.3111,0.4222,0.5111,0.6889,False,False
39,2024,4.0,3324,3239,0.9744,85,0.0256,35.2667,305.5233,531.3738,14771.7247,15744.1644,0.4465,0.5728,0.6634,0.8207,False,False
39,2024,5.0,329,308,0.9362,21,0.0638,54.301,311.6421,679.6587,12938.7547,15639.6894,0.3921,0.5106,0.6231,0.7629,False,False
39,2024,20.0,53,51,0.9623,2,0.0377,42.1964,255.2722,748.3412,13003.3283,13731.5747,0.4717,0.5849,0.6792,0.8491,False,False
39,2025,4.0,2886,2723,0.9435,163,0.0565,50.3786,280.776,351.4874,3594.6717,5426.6732,0.3621,0.5215,0.6431,0.8021,False,False
39,2025,5.0,294,251,0.8537,43,0.1463,44.7331,554.4753,555.529,4044.0019,6051.4135,0.3571,0.483,0.5476,0.6633,False,False
39,2025,20.0,52,48,0.9231,4,0.0769,9.1839,74.9878,216.3559,2866.591,4185.6781,0.5385,0.6731,0.7885,0.8077,False,False
40,2021,3.0,1530,1526,0.9974,4,0.0026,25.8414,317.7831,702.4605,41033.8831,42166.5549,0.4863,0.5712,0.6719,0.8327,False,False
40,2021,4.0,104,104,1.0,0,0.0,24.6811,120.3432,501.0897,,,0.4904,0.7115,0.8173,0.9423,False,False
40,2021,20.0,2313,2305,0.9965,8,0.0035,72.3867,709.5136,1106.1238,40349.3385,41457.5851,0.3822,0.4963,0.588,0.7492,False,False
40,2022,3.0,1108,1104,0.9964,4,0.0036,116.6893,599.0076,985.3352,29639.4356,31098.9119,0.3267,0.4278,0.5578,0.7644,False,False
40,2022,4.0,74,74,1.0,0,0.0,20.1342,106.9122,141.8054,,,0.5676,0.7027,0.8243,0.9459,False,False
40,2022,20.0,2038,2022,0.9921,16,0.0079,144.0478,1093.4599,1032.7326,29548.7451,32559.4573,0.2988,0.4097,0.5191,0.7031,False,False
40,2023,3.0,1068,1062,0.9944,6,0.0056,71.4864,443.8071,907.6922,21246.2581,22890.8712,0.3567,0.4972,0.6273,0.8006,False,False
40,2023,20.0,2171,2150,0.9903,21,0.0097,149.1407,818.8402,989.5861,21676.9489,22243.9258,0.2754,0.3883,0.5136,0.7273,False,False
40,2024,3.0,1187,1173,0.9882,14,0.0118,28.4458,217.1522,369.2289,12799.0919,14817.6863,0.4701,0.588,0.7026,0.8677,False,False
40,2024,20.0,2415,2372,0.9822,43,0.0178,93.6378,565.6397,745.0627,13646.2958,15408.1149,0.306,0.4563,0.571,0.7648,False,False
40,2025,3.0,969,929,0.9587,40,0.0413,65.2094,329.5669,344.7357,2294.2903,4719.326,0.3612,0.5005,0.6202,0.8277,False,False
40,2025,20.0,2991,2865,0.9579,126,0.0421,26.4097,291.7386,292.129,3194.2403,5229.5391,0.4637,0.5684,0.6623,0.8385,False,False
41,2021,4.0,676,667,0.9867,9,0.0133,78.6339,503.4143,1114.1343,38341.9189,41944.0369,0.3195,0.4734,0.5991,0.7707,False,False
41,2021,5.0,3425,3335,0.9737,90,0.0263,98.5544,732.6735,1423.3084,38833.5507,41198.5069,0.3302,0.4491,0.5431,0.7285,False,False
41,2021,20.0,17,7,0.4118,10,0.5882,16384.6481,21228.1808,18694.4684,39006.7499,39847.122,0.0,0.0,0.0,0.0,True,True
41,2022,4.0,624,613,0.9824,11,0.0176,113.8414,840.6453,1016.9206,31275.4075,33408.0499,0.3029,0.4343,0.5705,0.7115,False,False
41,2022,5.0,3341,3262,0.9764,79,0.0236,108.0257,883.2956,1251.7377,28926.1597,32076.1318,0.3203,0.4406,0.5382,0.7082,False,False
41,2022,6.0,1,1,1.0,0,0.0,4459.9939,4459.9939,4459.9939,,,0.0,0.0,0.0,0.0,True,True
41,2022,20.0,65,62,0.9538,3,0.0462,3391.0976,8805.5725,5350.8435,29931.9897,32345.5343,0.1077,0.1231,0.1385,0.2,False,False
41,2023,4.0,558,543,0.9731,15,0.0269,122.0203,837.7456,1069.723,20318.2572,24217.716,0.319,0.4427,0.5233,0.7204,False,False
41,2023,5.0,3197,3103,0.9706,94,0.0294,89.9583,553.5661,892.6239,21461.5317,23815.5243,0.3416,0.462,0.5727,0.7545,False,False
41,2023,20.0,303,293,0.967,10,0.033,178.2969,795.3633,859.0515,21229.6056,24839.2141,0.2673,0.3531,0.4818,0.7129,False,False
41,2024,4.0,645,612,0.9488,33,0.0512,60.0519,358.724,497.7962,13459.9089,15532.1967,0.3426,0.5085,0.6202,0.7845,False,False
41,2024,5.0,3296,3060,0.9284,236,0.0716,74.4438,505.8292,699.7937,13149.8269,15381.3151,0.3031,0.4572,0.5683,0.7297,False,False
41,2024,20.0,377,355,0.9416,22,0.0584,95.3311,555.5843,644.209,13988.9689,15345.4826,0.2732,0.4297,0.5411,0.7666,False,False
41,2025,4.0,714,670,0.9384,44,0.0616,56.9856,408.811,465.1281,3885.3994,5350.8571,0.3908,0.4916,0.577,0.7801,False,False
41,2025,5.0,3809,3437,0.9023,372,0.0977,47.9589,340.2667,423.9296,4109.4638,5861.2421,0.362,0.4967,0.5944,0.7522,False,False
41,2025,20.0,393,362,0.9211,31,0.0789,64.1986,305.0947,379.5968,3751.2631,6517.4311,0.3333,0.4758,0.5802,0.7761,False,False
42,2021,5.0,1280,1276,0.9969,4,0.0031,97.8462,521.0435,946.7339,37798.1561,39316.9374,0.3344,0.4531,0.575,0.7977,False,False
42,2021,6.0,31,29,0.9355,2,0.0645,0.0306,47.0247,1132.8568,39199.5732,39357.9112,0.6774,0.7097,0.7097,0.8387,False,True
42,2021,20.0,5034,4998,0.9928,36,0.0072,163.6003,1168.6514,1107.5513,39275.9696,41718.3926,0.3073,0.4096,0.5028,0.6792,False,False
42,2022,5.0,1136,1132,0.9965,4,0.0035,95.6103,601.5208,874.7237,30729.9194,32139.0607,0.353,0.4718,0.5739,0.7685,False,False
42,2022,6.0,102,99,0.9706,3,0.0294,723.4528,3900.1794,2930.6758,31743.2128,32159.9515,0.2451,0.2941,0.3529,0.4804,False,False
42,2022,20.0,4488,4440,0.9893,48,0.0107,237.7951,1121.8353,1045.2339,30195.1031,31459.2794,0.2665,0.3496,0.4485,0.6635,False,False
42,2023,5.0,927,915,0.9871,12,0.0129,79.6933,525.4001,896.2875,22365.0757,25036.2224,0.3409,0.4779,0.6127,0.767,False,False
42,2023,6.0,696,681,0.9784,15,0.0216,189.5181,911.3789,1299.0486,21942.2819,23556.0243,0.2902,0.3793,0.4713,0.7011,False,False
42,2023,20.0,4682,4600,0.9825,82,0.0175,211.2668,801.2674,944.9832,20395.9724,23735.2555,0.2563,0.3597,0.4641,0.7194,False,False
42,2024,5.0,1022,1005,0.9834,17,0.0166,45.1178,321.1397,646.4127,11143.1078,14512.2417,0.407,0.5509,0.6654,0.7857,False,False
42,2024,6.0,771,686,0.8898,85,0.1102,131.3801,550.3736,833.2677,12464.1136,12465.1233,0.2412,0.3489,0.489,0.7095,False,False
42,2024,20.0,5775,5625,0.974,150,0.026,93.525,521.6711,609.8859,13195.0669,14554.6688,0.3574,0.4552,0.5737,0.7756,False,False
42,2025,5.0,915,861,0.941,54,0.059,45.7903,283.3894,340.9839,3672.8526,4976.961,0.4011,0.5322,0.6404,0.8175,False,False
42,2025,6.0,592,557,0.9409,35,0.0591,102.5061,530.8664,429.9487,4540.9658,6459.1565,0.2703,0.4358,0.549,0.7416,False,False
42,2025,20.0,4819,4527,0.9394,292,0.0606,106.9111,455.1912,405.0401,4195.3994,5807.8625,0.2955,0.4183,0.5439,0.7767,False,False
43,2021,5.0,4705,4677,0.994,28,0.006,116.4967,745.2206,1080.8263,39089.1371,41640.8982,0.3286,0.4389,0.5522,0.7405,False,False
43,2021,7.0,5685,5645,0.993,40,0.007,162.6717,877.7111,939.33,38980.9496,39305.8897,0.3159,0.4118,0.5062,0.7186,False,False
43,2021,8.0,3147,3119,0.9911,28,0.0089,241.8164,1081.0671,1325.9171,38901.7604,40817.861,0.2761,0.3727,0.4601,0.6698,False,False
43,2022,5.0,4256,4232,0.9944,24,0.0056,114.8385,815.4441,941.0088,31335.664,32891.9981,0.3405,0.4495,0.5442,0.731,False,False
43,2022,7.0,5586,5549,0.9934,37,0.0066,263.3769,1171.3283,1064.7001,30152.865,31382.5775,0.2741,0.3709,0.4576,0.6472,False,False
43,2022,8.0,3132,3105,0.9914,27,0.0086,227.8058,1146.2864,1167.6521,29912.4883,31271.5686,0.2861,0.3838,0.4649,0.6775,False,False
43,2022,17.0,1,1,1.0,0,0.0,3148.1347,3148.1347,3148.1347,,,0.0,0.0,0.0,0.0,True,True
43,2023,5.0,4292,4233,0.9863,59,0.0137,75.1903,566.4697,710.8144,21732.8422,23941.1604,0.3635,0.4877,0.5946,0.7663,False,False
43,2023,7.0,6087,6029,0.9905,58,0.0095,144.775,809.7294,858.3443,22458.6574,24492.7879,0.2998,0.4115,0.5132,0.724,False,False
43,2023,8.0,3195,3147,0.985,48,0.015,94.4625,493.8314,781.5584,21434.0539,23520.1871,0.3264,0.4557,0.5806,0.7844,False,False
43,2024,5.0,4687,4571,0.9753,116,0.0247,54.2322,473.5335,594.8356,14603.9393,15419.363,0.399,0.5172,0.6113,0.7781,False,False
43,2024,7.0,6755,6639,0.9828,116,0.0172,145.1767,646.3224,705.4173,13274.3588,15273.4868,0.2866,0.4075,0.5152,0.7574,False,False
43,2024,8.0,3597,3465,0.9633,132,0.0367,94.9736,478.3064,611.5153,12413.6879,14104.484,0.2986,0.4426,0.5638,0.789,False,False
43,2025,5.0,4348,4143,0.9529,205,0.0471,67.9733,427.685,390.8992,3493.6439,5510.6928,0.3602,0.4899,0.5968,0.7884,False,False
43,2025,7.0,6571,6197,0.9431,374,0.0569,116.8981,596.6361,423.7157,3548.6488,5382.6243,0.3024,0.4185,0.5161,0.7454,False,False
43,2025,8.0,3521,3269,0.9284,252,0.0716,68.3725,455.5814,382.5352,4629.7631,6434.1656,0.3485,0.4743,0.576,0.7572,False,False
44,2021,6.0,4531,4453,0.9828,78,0.0172,169.0219,953.7406,1464.2018,38760.9612,39031.4003,0.2646,0.3803,0.4902,0.7109,False,False
44,2021,8.0,3312,3270,0.9873,42,0.0127,218.0254,1171.3778,1145.5739,38969.3286,39733.5517,0.3037,0.3883,0.4629,0.6694,False,False
44,2021,9.0,1911,1911,1.0,0,0.0,163.5711,930.7785,1037.2879,,,0.2779,0.3888,0.5107,0.7227,False,False
44,2021,17.0,720,717,0.9958,3,0.0042,194.3536,768.1319,1049.0298,38985.7136,38987.4882,0.2736,0.3639,0.4681,0.7306,False,False
44,2021,21.0,877,877,1.0,0,0.0,155.3364,1032.4697,1332.4485,,,0.3318,0.4333,0.5097,0.7161,False,False
44,2022,6.0,4428,4371,0.9871,57,0.0129,230.3467,1272.5906,1592.7404,30060.2675,32389.5886,0.2665,0.36,0.4539,0.6538,False,False
44,2022,8.0,3350,3304,0.9863,46,0.0137,283.2869,1430.6016,1275.6675,29914.1969,31946.6065,0.2591,0.3543,0.4355,0.6212,False,False
44,2022,9.0,1584,1584,1.0,0,0.0,145.5288,527.6486,437.8371,,,0.2784,0.4021,0.5253,0.8049,False,False
44,2022,17.0,630,628,0.9968,2,0.0032,250.8103,961.0078,952.5375,28678.6617,29213.4119,0.2746,0.373,0.4492,0.7063,False,False
44,2022,21.0,656,651,0.9924,5,0.0076,129.5922,603.9135,638.1001,29246.0814,32558.1231,0.3277,0.4451,0.5396,0.7668,False,False
44,2023,6.0,6526,6416,0.9831,110,0.0169,118.4238,601.7551,965.1596,22261.4838,25453.9846,0.306,0.4287,0.5443,0.7646,False,False
44,2023,8.0,3976,3938,0.9904,38,0.0096,110.7036,644.0292,809.1287,22405.3935,26036.0631,0.3031,0.4474,0.5581,0.757,False,False
44,2023,9.0,4,4,1.0,0,0.0,10.2957,45.9558,35.6885,,,0.75,0.75,1.0,1.0,True,True
44,2023,17.0,384,373,0.9714,11,0.0286,235.8003,991.7036,1520.689,22813.215,24746.3804,0.25,0.3333,0.4453,0.6719,False,False
44,2023,21.0,307,301,0.9805,6,0.0195,49.0411,287.8986,714.8623,20675.934,22771.9378,0.3876,0.544,0.6808,0.8469,False,False
44,2024,6.0,7384,7166,0.9705,218,0.0295,53.8426,359.7998,579.1162,13500.4182,15319.821,0.347,0.5149,0.6196,0.8066,False,False
44,2024,8.0,4369,4250,0.9728,119,0.0272,115.6188,568.9197,813.093,12804.8447,14800.7403,0.2978,0.4335,0.5473,0.7606,False,False
44,2024,9.0,3,3,1.0,0,0.0,64.1856,65.621,56.7644,,,0.0,1.0,1.0,1.0,True,True
44,2024,17.0,443,432,0.9752,11,0.0248,46.4644,311.9615,476.635,11288.3547,13845.6839,0.4221,0.535,0.6366,0.8352,False,False
44,2024,21.0,262,252,0.9618,10,0.0382,49.249,200.9502,412.7628,12334.8072,13591.5238,0.3931,0.5496,0.7023,0.8626,False,False
44,2025,6.0,7070,6614,0.9355,456,0.0645,45.9601,268.0369,306.9015,4944.8731,6610.7731,0.3932,0.5252,0.6455,0.8219,False,False
44,2025,8.0,4879,4555,0.9336,324,0.0664,93.4206,520.231,402.7233,4276.9417,6546.46,0.3175,0.4405,0.5448,0.7538,False,False
44,2025,9.0,9,9,1.0,0,0.0,26.6064,85.6725,56.5709,,,0.4444,0.6667,1.0,1.0,True,True
44,2025,17.0,419,389,0.9284,30,0.0716,87.1875,382.4769,373.6804,3804.291,6086.4087,0.3317,0.4368,0.5895,0.79,False,False
44,2025,21.0,243,234,0.963,9,0.037,25.0883,144.3097,194.7762,2222.8531,4228.7703,0.4774,0.6296,0.7449,0.893,False,False
45,2021,5.0,44,44,1.0,0,0.0,45.9512,187.7797,357.2512,,,0.3636,0.6136,0.7045,0.8864,False,False
45,2021,8.0,4150,4091,0.9858,59,0.0142,156.4158,1088.8897,1467.3917,38936.4792,39246.1157,0.3063,0.4152,0.4995,0.6728,False,False
45,2022,5.0,34,34,1.0,0,0.0,343.66,1545.0168,869.7281,,,0.2647,0.3529,0.4118,0.6471,False,False
45,2022,8.0,3845,3795,0.987,50,0.013,189.1075,1102.9679,1276.6831,29265.4296,31952.0938,0.2996,0.4034,0.4806,0.6687,False,False
45,2023,8.0,4553,4477,0.9833,76,0.0167,31.9894,280.2414,612.1825,21868.2029,24932.9219,0.445,0.5794,0.6837,0.8482,False,False
45,2024,8.0,4139,3999,0.9662,140,0.0338,70.3178,345.6579,567.8766,12699.2282,15416.5672,0.359,0.4895,0.6168,0.8171,False,False
45,2025,8.0,4499,4106,0.9126,393,0.0874,74.6786,481.0482,386.5557,4903.6375,6907.9836,0.3176,0.4474,0.5579,0.7417,False,False
46,2021,7.0,5329,5269,0.9887,60,0.0113,120.7089,993.8819,1147.2125,38924.7762,39015.4234,0.3312,0.4367,0.5288,0.7046,False,False
46,2021,8.0,1822,1795,0.9852,27,0.0148,185.6244,1075.6933,1425.6693,38958.0214,39031.6092,0.2629,0.3842,0.4808,0.6751,False,False
46,2021,10.0,3731,3701,0.992,30,0.008,96.71,669.2789,804.4683,38984.791,39035.4849,0.3637,0.4648,0.5553,0.7553,False,False
46,2022,7.0,4980,4934,0.9908,46,0.0092,190.0533,1077.0481,1093.1017,30491.6635,31552.9761,0.2801,0.3841,0.4821,0.6759,False,False
46,2022,8.0,1706,1693,0.9924,13,0.0076,192.6842,1108.1611,1197.3044,28625.5339,29769.0497,0.2655,0.388,0.4789,0.6723,False,False
46,2022,10.0,3353,3335,0.9946,18,0.0054,138.7928,716.6296,863.1351,31350.9568,33607.3156,0.3102,0.4298,0.5264,0.7483,False,False
46,2023,7.0,5499,5430,0.9875,69,0.0125,96.9897,529.1688,676.0109,21589.4256,23715.135,0.3348,0.4515,0.5728,0.794,False,False
46,2023,8.0,1465,1450,0.9898,15,0.0102,104.8976,482.3945,748.0268,21691.9764,23864.1317,0.2778,0.4369,0.5706,0.7986,False,False
46,2023,10.0,3647,3593,0.9852,54,0.0148,92.9183,462.1036,687.4276,21597.1596,24990.1355,0.2753,0.4571,0.5967,0.8026,False,False
46,2024,7.0,5740,5557,0.9681,183,0.0319,138.7128,595.1258,730.1873,12323.3211,14722.686,0.2641,0.3941,0.5228,0.7564,False,False
46,2024,8.0,1958,1839,0.9392,119,0.0608,111.6247,537.2211,785.5226,12396.9206,12397.7369,0.2758,0.405,0.5271,0.7385,False,False
46,2024,10.0,3702,3581,0.9673,121,0.0327,94.3808,407.5286,618.677,11044.5831,12913.3169,0.2947,0.4406,0.59,0.7952,False,False
46,2025,7.0,5969,5590,0.9365,379,0.0635,94.8167,524.9348,398.6894,4671.105,6348.0929,0.3096,0.4326,0.542,0.7474,False,False
46,2025,8.0,1865,1695,0.9088,170,0.0912,91.5858,504.4626,451.3649,5486.2924,7367.437,0.2992,0.429,0.5416,0.7287,False,False
46,2025,10.0,3656,3500,0.9573,156,0.0427,71.1828,379.2205,370.3865,3154.9851,5514.5949,0.3107,0.4809,0.6149,0.7992,False,False
47,2021,8.0,1201,1193,0.9933,8,0.0067,99.0503,973.4733,1136.742,38772.1076,39748.4818,0.3505,0.4679,0.5271,0.6969,False,False
47,2022,8.0,1063,1046,0.984,17,0.016,185.3182,1183.7079,1143.716,29725.6683,30852.8994,0.2709,0.3998,0.4835,0.651,False,False
47,2023,8.0,925,915,0.9892,10,0.0108,118.4203,510.0858,778.0135,20654.4897,22249.9474,0.2854,0.4151,0.5578,0.7968,False,False
47,2024,8.0,1012,990,0.9783,22,0.0217,87.9475,332.6265,617.7518,12572.4006,14181.0176,0.3261,0.4694,0.6206,0.835,False,False
47,2025,8.0,1222,1125,0.9206,97,0.0794,91.0417,425.0331,364.6021,5434.9883,6417.9931,0.3069,0.4354,0.5524,0.7651,False,False
48,2021,7.0,2408,2365,0.9821,43,0.0179,123.8367,1061.1903,1399.1485,38503.9164,38963.7764,0.2849,0.4174,0.5216,0.6919,False,False
48,2021,8.0,3504,3437,0.9809,67,0.0191,120.3122,1000.4681,1445.907,38869.7028,39015.8393,0.3276,0.4349,0.5208,0.6901,False,False
48,2021,10.0,274,274,1.0,0,0.0,66.8156,419.8598,833.427,,,0.3467,0.5073,0.6314,0.8175,False,False
48,2022,7.0,2005,1980,0.9875,25,0.0125,210.4331,1150.8539,1436.726,30227.6644,32118.5453,0.2763,0.385,0.4738,0.6569,False,False
48,2022,8.0,3210,3165,0.986,45,0.014,238.7375,1369.4619,1630.0752,29937.1086,31520.8494,0.2626,0.3548,0.4567,0.6374,False,False
48,2022,10.0,290,288,0.9931,2,0.0069,74.0976,547.5504,552.1494,28622.6526,29751.6798,0.3448,0.4897,0.5621,0.8034,False,False
48,2023,7.0,2397,2366,0.9871,31,0.0129,104.3704,504.6389,830.481,20980.2094,23018.9512,0.3033,0.4489,0.5624,0.7993,False,False
48,2023,8.0,3156,3079,0.9756,77,0.0244,65.8906,402.7547,758.4825,21768.4881,25766.5353,0.3482,0.5114,0.621,0.807,False,False
48,2023,10.0,148,146,0.9865,2,0.0135,39.7332,117.829,520.725,25063.411,25139.3935,0.3784,0.6351,0.7838,0.9122,False,False
48,2024,7.0,2630,2555,0.9715,75,0.0285,64.1094,331.5299,551.0259,13410.6456,15387.1194,0.3806,0.5053,0.6319,0.8327,False,False
48,2024,8.0,3636,3496,0.9615,140,0.0385,37.5512,258.5915,537.1246,13167.2446,15454.2074,0.4411,0.5668,0.6686,0.8383,False,False
